Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
112,Theo Corbeanu,ca CAN,"MF,FW",Granada,21,2002,9,2,182,2,1,0,1,1,0,0,2,0,0.3,0.3,0,0.3,5,5,13,0.49,0,0.49,0.49,0.49,0.14,0,0.14,0.14,0.14,Matches,2023-2024
113,Jesús Corona,mx MEX,"MF,DF",Sevilla,30,1993,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
114,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,28,1995,32,14,"1,528",17,9,2,11,8,1,1,3,0,7.9,7.1,3.6,10.8,40,61,128,0.53,0.12,0.65,0.47,0.59,0.47,0.21,0.68,0.42,0.63,Matches,2023-2024
115,Thierry Correia,pt POR,DF,Valencia,24,1999,31,25,"2,154",23.9,0,2,2,0,0,0,4,1,0.6,0.6,2.1,2.7,40,80,56,0,0.08,0.08,0,0.08,0.03,0.09,0.11,0.03,0.11,Matches,2023-2024
116,Jaume Costa,es ESP,DF,Mallorca,35,1988,30,19,"1,682",18.7,0,1,1,0,0,0,7,0,0.3,0.3,1.2,1.5,34,50,104,0,0.05,0.05,0,0.05,0.02,0.06,0.08,0.02,0.08,Matches,2023-2024
117,Samu Costa,pt POR,MF,Mallorca,22,2000,34,26,"2,303",25.6,1,1,2,1,0,0,8,0,1.1,1.1,0.5,1.6,16,93,32,0.04,0.04,0.08,0.04,0.08,0.04,0.02,0.06,0.04,0.06,Matches,2023-2024
118,Thibaut Courtois,be BEL,GK,Real Madrid,31,1992,4,4,332,3.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,2023-2024
119,Yan Couto,br BRA,"DF,FW",Girona,21,2002,34,24,"2,245",24.9,1,8,9,1,0,0,8,0,1.5,1.5,4.2,5.7,151,97,240,0.04,0.32,0.36,0.04,0.36,0.06,0.17,0.23,0.06,0.23,Matches,2023-2024
120,Crespo,pt POR,MF,Rayo Vallecano,26,1996,15,4,527,5.9,0,0,0,0,0,0,4,0,0.1,0.1,1,1.1,13,30,20,0,0,0,0,0,0.02,0.18,0.2,0.02,0.2,Matches,2023-2024
121,Cristian,es ESP,GK,Valencia,25,1998,1,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
122,Juan Cruz Armada,es ESP,DF,Osasuna,31,1992,26,18,"1,667",18.5,0,1,1,0,0,0,3,0,0,0,0.4,0.4,16,77,29,0,0.05,0.05,0,0.05,0,0.02,0.02,0,0.02,Matches,2023-2024
123,Juan Cruz,es ESP,FW,Betis,23,2000,5,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,3,10,0,0,0,0,0,0.09,0.05,0.13,0.09,0.13,Matches,2023-2024
124,Pau Cubarsí,es ESP,DF,Barcelona,16,2007,19,18,"1,558",17.3,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,8,75,2,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2023-2024
125,Iván Cuéllar,es ESP,GK,Mallorca,39,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
126,Jorge Cuenca,es ESP,DF,Villarreal,23,1999,29,21,"1,963",21.8,3,1,4,3,0,0,7,0,1.2,1.2,0.2,1.5,11,78,30,0.14,0.05,0.18,0.14,0.18,0.06,0.01,0.07,0.06,0.07,Matches,2023-2024
127,Eric Curbelo,es ESP,"DF,MF",Las Palmas,29,1994,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
128,Alberto Dadie,es ESP,MF,Real Sociedad,21,2002,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
129,Sergi Darder,es ESP,MF,Mallorca,29,1993,36,21,"2,157",24,2,5,7,2,0,0,4,0,2.2,2.2,6.4,8.6,56,132,75,0.08,0.21,0.29,0.08,0.29,0.09,0.27,0.36,0.09,0.36,Matches,2023-2024
130,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,29,1994,34,25,"2,075",23.1,3,5,8,3,0,0,7,0,1.8,1.8,5,6.8,73,202,55,0.13,0.22,0.35,0.13,0.35,0.08,0.22,0.3,0.08,0.3,Matches,2023-2024
131,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,26,1996,14,12,"1,073",11.9,1,0,1,1,0,0,6,0,0.7,0.7,0,0.8,7,29,1,0.08,0,0.08,0.08,0.08,0.06,0,0.06,0.06,0.06,Matches,2023-2024
132,Moussa Diakité,ml MLI,MF,Cádiz,19,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
133,Assane Diao,sn SEN,FW,Betis,17,2005,18,13,"1,048",11.6,2,0,2,2,0,0,4,0,2.5,2.5,0.7,3.2,33,20,101,0.17,0,0.17,0.17,0.17,0.21,0.06,0.28,0.21,0.28,Matches,2023-2024
134,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,23,1999,31,18,"1,545",17.2,8,6,14,8,0,0,0,0,5.7,5.7,4.4,10.1,76,75,166,0.47,0.35,0.82,0.47,0.82,0.33,0.26,0.59,0.33,0.59,Matches,2023-2024
135,Víctor Díaz,es ESP,"DF,MF",Granada,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
136,Famara Diedhiou,sn SEN,"FW,MF",Granada,30,1992,8,0,89,1,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.7,5,0,19,0,1.01,1.01,0,1.01,0.5,0.21,0.71,0.5,0.71,Matches,2023-2024
137,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29,1993,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
138,Djené,tg TOG,"DF,MF",Getafe,31,1991,33,30,"2,484",27.6,0,0,0,0,0,0,14,1,0.1,0.1,0.3,0.4,13,98,19,0,0,0,0,0,0,0.01,0.02,0,0.02,Matches,2023-2024
139,Marko Dmitrović,rs SRB,GK,Sevilla,31,1992,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
140,Jaume Doménech,es ESP,GK,Valencia,32,1990,2,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
141,Carlos Dominguez,es ESP,DF,Celta Vigo,22,2001,22,18,"1,584",17.6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,11,63,3,0,0,0,0,0,0.02,0.01,0.02,0.02,0.02,Matches,2023-2024
142,Mario Dominguez,es ESP,FW,Valencia,19,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,1,0,0,0,0,0,0.59,0,0.59,0.59,0.59,Matches,2023-2024
143,Carlos Dotor,es ESP,MF,Celta Vigo,22,2001,17,7,708,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,30,12,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches,2023-2024
144,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23,1999,32,7,905,10.1,7,1,8,7,0,0,2,0,4.6,4.6,1.3,5.9,10,13,53,0.7,0.1,0.8,0.7,0.8,0.46,0.13,0.59,0.46,0.59,Matches,2023-2024
145,Artem Dovbyk,ua UKR,FW,Girona,26,1997,36,32,"2,587",28.7,24,8,32,17,7,8,2,0,24.2,17.9,6.2,24.1,18,26,118,0.83,0.28,1.11,0.59,0.87,0.84,0.21,1.05,0.62,0.84,Matches,2023-2024
146,Domingos Duarte,pt POR,DF,Getafe,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7,47,0,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2023-2024
147,Rubén Duarte,es ESP,DF,Alavés,27,1995,28,21,"1,878",20.9,2,1,3,2,0,0,7,0,0.7,0.7,1.5,2.2,16,81,39,0.1,0.05,0.14,0.1,0.14,0.03,0.07,0.1,0.03,0.1,Matches,2023-2024
148,Hugo Duro,es ESP,FW,Valencia,23,1999,37,35,"2,976",33.1,13,2,15,13,0,0,4,0,11.5,11.5,1.3,12.9,27,34,157,0.39,0.06,0.45,0.39,0.45,0.35,0.04,0.39,0.35,0.39,Matches,2023-2024
149,Aritz Elustondo,es ESP,DF,Real Sociedad,29,1994,15,7,812,9,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,4,31,2,0,0.11,0.11,0,0.11,0.03,0.07,0.1,0.03,0.1,Matches,2023-2024
150,Adri Embarba,es ESP,"FW,MF",Almería,31,1992,36,29,"2,476",27.5,3,2,5,2,1,1,5,0,4.3,3.5,4.4,8,94,58,167,0.11,0.07,0.18,0.07,0.15,0.16,0.16,0.32,0.13,0.29,Matches,2023-2024
151,Youssef En-Nesyri,ma MAR,FW,Sevilla,26,1997,33,28,"2,570",28.6,16,2,18,15,1,1,4,0,10.8,10,1.3,11.3,17,17,81,0.56,0.07,0.63,0.53,0.6,0.38,0.04,0.42,0.35,0.4,Matches,2023-2024
152,Gonzalo Escalante,ar ARG,MF,Cádiz,30,1993,25,18,"1,697",18.9,1,2,3,1,0,0,2,1,1.9,1.9,1.7,3.6,4,66,14,0.05,0.11,0.16,0.05,0.16,0.1,0.09,0.19,0.1,0.19,Matches,2023-2024
153,Aarón Escandell,es ESP,GK,Las Palmas,27,1995,2,1,153,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
154,Alfonso Espino,uy URU,DF,Rayo Vallecano,31,1992,31,29,"2,507",27.9,0,1,1,0,0,0,9,0,1,1,2.8,3.8,41,113,89,0,0.04,0.04,0,0.04,0.04,0.1,0.14,0.04,0.14,Matches,2023-2024
155,Bernardo Espinosa,co COL,DF,Girona,34,1989,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
156,Karl Etta Eyong,cm CMR,FW,Cádiz,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
157,Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,21,2001,2,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,1,12,0,0,0,0,0,0.28,0.09,0.37,0.28,0.37,Matches,2023-2024
158,Abde Ezzalzouli,ma MAR,FW,Betis,21,2001,26,6,865,9.6,1,0,1,1,0,1,1,0,3,2.2,0.3,2.5,57,25,89,0.1,0,0.1,0.1,0.1,0.31,0.03,0.34,0.23,0.26,Matches,2023-2024
159,Radamel Falcao,co COL,"FW,DF",Rayo Vallecano,37,1986,22,2,407,4.5,1,0,1,0,1,1,4,0,2.7,2,0.3,2.2,7,7,23,0.22,0,0.22,0,0,0.6,0.06,0.67,0.43,0.49,Matches,2023-2024
160,Fali,es ESP,DF,Cádiz,29,1993,30,30,"2,547",28.3,0,0,0,0,0,0,12,0,0.8,0.8,0.1,0.9,16,82,10,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2023-2024
161,Ansu Fati,es ESP,"MF,FW",Barcelona,20,2002,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,6,4,5,0,0,0,0,0,1.34,0,1.34,1.34,1.34,Matches,2023-2024
162,Nabil Fekir,fr FRA,"MF,FW",Betis,30,1993,19,10,"1,049",11.7,1,2,3,1,0,0,1,0,2.2,2.2,2.3,4.6,32,67,77,0.09,0.17,0.26,0.09,0.26,0.19,0.2,0.39,0.19,0.39,Matches,2023-2024
163,Luiz Felipe,it ITA,DF,Betis,26,1997,4,4,360,4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,4,0,0,0,0,0,0,0.02,0.06,0.07,0.02,0.07,Matches,2023-2024
164,João Félix,pt POR,FW,Barcelona,23,1999,30,18,"1,540",17.1,7,3,10,7,0,0,3,0,8.7,8.7,3.1,11.9,69,68,169,0.41,0.18,0.58,0.41,0.58,0.51,0.18,0.69,0.51,0.69,Matches,2023-2024
165,Kiko Femenía,es ESP,DF,Villarreal,32,1991,23,16,"1,583",17.6,0,0,0,0,0,0,8,1,0,0,0.6,0.6,46,100,45,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches,2023-2024
166,Aitor Fernández,es ESP,GK,Osasuna,32,1991,7,6,551,6.1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
167,Álex Fernández,es ESP,MF,Cádiz,30,1992,26,14,"1,285",14.3,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1,11,52,26,0,0.07,0.07,0,0.07,0.02,0.05,0.07,0.02,0.07,Matches,2023-2024
168,Carlos Fernández,es ESP,FW,Real Sociedad,27,1996,10,5,408,4.5,2,1,3,1,1,1,3,0,1.5,0.7,0.5,1.3,5,4,13,0.44,0.22,0.66,0.22,0.44,0.33,0.12,0.45,0.16,0.28,Matches,2023-2024
169,Raúl Fernández,es ESP,GK,Granada,35,1988,4,4,280,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
170,Valery Fernández,es ESP,"MF,FW",Girona,23,1999,27,2,506,5.6,2,0,2,2,0,0,1,0,0.7,0.7,0.8,1.5,20,12,54,0.36,0,0.36,0.36,0.36,0.12,0.14,0.26,0.12,0.26,Matches,2023-2024
171,Fernando,es ESP,GK,Almería,33,1990,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
172,Fernando,br BRA,MF,Sevilla,36,1987,8,5,459,5.1,0,0,0,0,0,0,0,0,0,0,0.3,0.3,5,24,7,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches,2023-2024
173,André Ferreira,pt POR,GK,Granada,27,1996,15,14,"1,340",14.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
174,Rachad Fettal,ma MAR,FW,Almería,18,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,2,0,0,0,0,0,0.41,0.12,0.53,0.41,0.53,Matches,2023-2024
175,Pablo Fornals,es ESP,"FW,MF",Betis,27,1996,15,14,"1,148",12.8,3,2,5,3,0,0,2,0,1.8,1.8,1.6,3.4,37,89,82,0.24,0.16,0.39,0.24,0.39,0.14,0.13,0.27,0.14,0.27,Matches,2023-2024
176,Héctor Fort,es ESP,DF,Barcelona,16,2006,7,4,318,3.5,0,2,2,0,0,0,0,0,0,0,0.8,0.8,3,7,38,0,0.57,0.57,0,0.57,0,0.23,0.23,0,0.23,Matches,2023-2024
177,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,30,1993,33,19,"1,842",20.5,0,0,0,0,0,0,3,0,0.6,0.6,1.2,1.8,42,72,64,0,0,0,0,0,0.03,0.06,0.09,0.03,0.09,Matches,2023-2024
178,Juan Foyth,ar ARG,DF,Villarreal,25,1998,12,12,"1,062",11.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,19,51,28,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,Matches,2023-2024
179,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,26,1997,36,14,"1,549",17.2,2,0,2,2,0,0,1,0,2.6,2.6,1.4,4,42,40,144,0.12,0,0.12,0.12,0.12,0.15,0.08,0.23,0.15,0.23,Matches,2023-2024
180,Daniel Fuzato,br BRA,GK,Getafe,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
181,Matteo Gabbia,it ITA,DF,Villarreal,23,1999,7,6,477,5.3,0,0,0,0,0,0,2,0,0,0,0.1,0.1,1,9,0,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2023-2024
182,Javi Galán,es ESP,DF,Atlético Madrid,28,1994,5,0,88,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,3,4,13,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches,2023-2024
183,Javi Galán,es ESP,DF,Real Sociedad,28,1994,14,13,"1,075",11.9,0,1,1,0,0,0,3,0,0.1,0.1,0.7,0.8,46,45,70,0,0.08,0.08,0,0.08,0.01,0.06,0.07,0.01,0.07,Matches,2023-2024
184,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29,1993,29,25,"2,091",23.2,1,1,2,1,0,0,7,0,0.3,0.3,2.3,2.6,26,147,36,0.04,0.04,0.09,0.04,0.09,0.01,0.1,0.11,0.01,0.11,Matches,2023-2024
185,Aleix García,es ESP,MF,Girona,26,1997,37,36,"3,199",35.5,3,6,9,3,0,0,4,1,1.8,1.8,5.5,7.3,58,294,52,0.08,0.17,0.25,0.08,0.25,0.05,0.16,0.21,0.05,0.21,Matches,2023-2024
186,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,30,1992,32,30,"2,475",27.5,6,1,7,6,0,0,8,1,6.2,6.2,3,9.2,56,63,252,0.22,0.04,0.25,0.22,0.25,0.22,0.11,0.33,0.22,0.33,Matches,2023-2024
187,Dani García,es ESP,MF,Athletic Club,33,1990,17,7,745,8.3,1,0,1,1,0,0,4,0,0.8,0.8,0.2,1,3,36,4,0.12,0,0.12,0.12,0.12,0.1,0.03,0.12,0.1,0.12,Matches,2023-2024
188,David García,es ESP,DF,Osasuna,29,1994,27,27,"2,334",25.9,0,1,1,0,0,0,5,0,1,1,1.3,2.2,21,133,4,0,0.04,0.04,0,0.04,0.04,0.05,0.09,0.04,0.09,Matches,2023-2024
189,Eric García,es ESP,DF,Barcelona,22,2001,2,0,57,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches,2023-2024
190,Eric García,es ESP,DF,Girona,22,2001,30,30,"2,637",29.3,5,0,5,5,0,0,4,0,2.8,2.8,0.5,3.4,45,221,18,0.17,0,0.17,0.17,0.17,0.1,0.02,0.12,0.1,0.12,Matches,2023-2024
191,Fran Garcia,es ESP,DF,Real Madrid,23,1999,25,15,"1,398",15.5,1,5,6,1,0,0,2,0,0.5,0.5,2.4,3,53,60,139,0.06,0.32,0.39,0.06,0.39,0.03,0.16,0.19,0.03,0.19,Matches,2023-2024
192,Gonzalo García,es ESP,"FW,MF",Real Madrid,19,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,2023-2024
193,Jastin García,es ESP,FW,Girona,19,2004,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
194,Raúl García,es ESP,"FW,MF",Athletic Club,37,1986,20,1,420,4.7,1,0,1,1,0,0,3,0,0.9,0.9,0,0.9,4,19,15,0.21,0,0.21,0.21,0.21,0.2,0,0.2,0.2,0.2,Matches,2023-2024
195,Rubén García,es ESP,"FW,MF",Osasuna,30,1993,30,19,"1,547",17.2,3,2,5,3,0,0,1,0,2.3,2.3,3.3,5.6,16,59,117,0.17,0.12,0.29,0.17,0.29,0.13,0.19,0.33,0.13,0.33,Matches,2023-2024
196,Santiago García,es ESP,FW,Getafe,21,2001,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
197,Unai García,es ESP,DF,Osasuna,31,1992,9,6,560,6.2,1,0,1,1,0,0,6,1,0.1,0.1,0,0.1,2,12,1,0.16,0,0.16,0.16,0.16,0.02,0,0.02,0.02,0.02,Matches,2023-2024
198,Yarek Gasiorowski,es ESP,DF,Valencia,18,2005,14,7,735,8.2,0,0,0,0,0,0,1,0,0,0,0,0,4,15,10,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
199,Federico Gattoni,ar ARG,"DF,FW",Sevilla,24,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
200,Gavi,es ESP,"MF,FW",Barcelona,18,2004,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,0.9,1.1,2,26,39,38,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19,Matches,2023-2024
201,Paulo Gazzaniga,ar ARG,GK,Girona,31,1992,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2023-2024
202,David Gil,es ESP,GK,Cádiz,29,1994,5,4,372,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
203,Maxi Gómez,uy URU,FW,Cádiz,26,1996,31,12,"1,163",12.9,0,0,0,0,0,0,2,0,1.6,1.6,0.6,2.2,13,11,54,0,0,0,0,0,0.12,0.04,0.17,0.12,0.17,Matches,2023-2024
204,Moi Gómez,es ESP,"MF,FW",Osasuna,29,1994,28,23,"2,006",22.3,3,0,3,3,0,0,3,0,1.7,1.7,0.9,2.6,36,127,69,0.13,0,0.13,0.13,0.13,0.08,0.04,0.12,0.08,0.12,Matches,2023-2024
205,Unai Gómez,es ESP,MF,Athletic Club,20,2003,25,9,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20,28,48,0.21,0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22,Matches,2023-2024
206,Édgar González,es ESP,"DF,MF",Almería,26,1997,31,30,"2,522",28,2,0,2,2,0,0,7,1,2.3,2.3,0.3,2.6,6,72,6,0.07,0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,2023-2024
207,Fabio González,es ESP,MF,Las Palmas,26,1997,6,1,123,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
208,Giovanni González,uy URU,DF,Mallorca,28,1994,34,27,"2,464",27.4,1,1,2,1,0,0,6,0,0.5,0.5,1.4,1.8,28,91,95,0.04,0.04,0.07,0.04,0.07,0.02,0.05,0.07,0.02,0.07,Matches,2023-2024
209,Hugo González,es ESP,"MF,FW",Valencia,20,2003,9,0,87,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,2,2,7,0,1.03,1.03,0,1.03,0.02,0.53,0.55,0.02,0.55,Matches,2023-2024
210,Iñaki González,es ESP,MF,Las Palmas,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
211,Peter González,do DOM,"MF,FW",Valencia,21,2002,15,5,649,7.2,0,0,0,0,0,0,1,0,1.7,1.7,1,2.7,19,16,48,0,0,0,0,0,0.24,0.14,0.38,0.24,0.38,Matches,2023-2024
212,Urko González,es ESP,MF,Real Sociedad,22,2001,5,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,6,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,2023-2024
213,Andoni Gorosabel,es ESP,DF,Alavés,26,1996,36,33,"2,854",31.7,1,0,1,1,0,0,6,0,0.7,0.7,1.3,2,58,117,121,0.03,0,0.03,0.03,0.03,0.02,0.04,0.06,0.02,0.06,Matches,2023-2024
214,Pablo Gozalbez,es ESP,"MF,FW",Valencia,22,2001,5,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2023-2024
215,Mason Greenwood,eng ENG,"MF,FW",Getafe,21,2001,33,30,"2,662",29.6,8,6,14,6,2,3,6,1,8.8,6.4,4.6,11,127,89,239,0.27,0.2,0.47,0.2,0.41,0.3,0.15,0.45,0.22,0.37,Matches,2023-2024
216,Dominik Greif,sk SVK,GK,Mallorca,26,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
217,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,32,1991,33,31,"2,644",29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,Matches,2023-2024
218,Vicente Guaita,es ESP,GK,Celta Vigo,36,1987,27,26,"2,403",26.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
219,Andrés Guardado,mx MEX,MF,Betis,36,1986,12,4,447,5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,5,36,6,0,0,0,0,0,0.03,0.04,0.06,0.03,0.06,Matches,2023-2024
220,Sergi Guardiola,es ESP,"FW,MF",Cádiz,32,1991,22,1,495,5.5,1,1,2,1,0,0,1,0,1.8,1.8,0.8,2.6,10,19,32,0.18,0.18,0.36,0.18,0.36,0.33,0.14,0.48,0.33,0.48,Matches,2023-2024
221,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,31,1991,22,20,"1,742",19.4,1,1,2,1,0,0,7,0,0.8,0.8,0.4,1.2,23,73,5,0.05,0.05,0.1,0.05,0.1,0.04,0.02,0.06,0.04,0.06,Matches,2023-2024
222,Gonçalo Guedes,pt POR,"FW,MF",Villarreal,26,1996,17,9,951,10.6,3,2,5,3,0,0,0,0,2.3,2.3,1.5,3.8,38,50,88,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36,Matches,2023-2024
223,Javier Guerra,es ESP,MF,Valencia,20,2003,36,28,"2,498",27.8,4,1,5,4,0,0,3,1,2.7,2.7,0.9,3.6,47,81,68,0.14,0.04,0.18,0.14,0.18,0.1,0.03,0.13,0.1,0.13,Matches,2023-2024
224,Ander Guevara,es ESP,MF,Alavés,26,1997,37,33,"2,932",32.6,1,0,1,1,0,0,7,0,0.7,0.7,0.9,1.5,53,187,37,0.03,0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches,2023-2024
225,Hugo Guillamón,es ESP,MF,Valencia,23,2000,26,12,"1,315",14.6,1,0,1,1,0,0,7,0,0.2,0.2,0.4,0.6,6,65,10,0.07,0,0.07,0.07,0.07,0.01,0.03,0.04,0.01,0.04,Matches,2023-2024
226,Marc Guiu,es ESP,"FW,MF",Barcelona,17,2006,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1,1,1,8,1.22,0,1.22,1.22,1.22,0.92,0.32,1.24,0.92,1.24,Matches,2023-2024
227,Arda Güler,tr TUR,"FW,MF",Real Madrid,18,2005,10,4,377,4.2,6,0,6,6,0,0,1,0,1.4,1.4,0.1,1.6,16,17,25,1.43,0,1.43,1.43,1.43,0.34,0.03,0.37,0.34,0.37,Matches,2023-2024
