Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
227,José Gragera,es ESP,"MF,DF",Espanyol,21,2000,9,5,460,5.1,1,0,1,1,0,0,2,0,0.7,0.7,0,0.7,0,11,3,0.2,0,0.2,0.2,0.2,0.14,0,0.14,0.14,0.14,Matches,2022-2023
228,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,12,10,922,10.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
229,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
230,Clément Grenier,fr FRA,MF,Mallorca,31,1991,21,6,718,8,0,0,0,0,0,0,7,0,0.2,0.2,1.1,1.3,4,40,26,0,0,0,0,0,0.03,0.14,0.17,0.03,0.17,Matches,2022-2023
231,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,31,1991,38,31,"2,859",31.8,15,16,31,15,0,0,2,0,12.3,12.3,13.8,26.1,99,171,202,0.47,0.5,0.98,0.47,0.98,0.39,0.44,0.82,0.39,0.82,Matches,2022-2023
232,Andrés Guardado,mx MEX,MF,Betis,35,1986,26,16,"1,373",15.3,1,1,2,1,0,0,7,0,0.3,0.3,1.1,1.4,14,72,13,0.07,0.07,0.13,0.07,0.13,0.02,0.07,0.09,0.02,0.09,Matches,2022-2023
233,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,14,8,502,5.6,0,0,0,0,0,0,1,0,1,1,0.1,1.2,7,3,20,0,0,0,0,0,0.18,0.03,0.21,0.18,0.21,Matches,2022-2023
234,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,17,14,"1,165",12.9,3,0,3,3,0,0,2,0,3.4,3.4,0.5,3.9,12,28,55,0.23,0,0.23,0.23,0.23,0.26,0.04,0.3,0.26,0.3,Matches,2022-2023
235,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,30,1991,34,31,"2,779",30.9,3,1,4,3,0,0,8,0,1.7,1.7,0.4,2.1,29,110,6,0.1,0.03,0.13,0.1,0.13,0.06,0.01,0.07,0.06,0.07,Matches,2022-2023
236,Javier Guerra,es ESP,MF,Valencia,19,2003,10,6,605,6.7,1,0,1,1,0,0,0,0,0.9,0.9,1.1,2,17,30,16,0.15,0,0.15,0.15,0.15,0.13,0.17,0.3,0.13,0.3,Matches,2022-2023
237,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,8,2,221,2.5,0,0,0,0,0,0,2,0,0,0,0.7,0.7,4,15,3,0,0,0,0,0,0.01,0.28,0.29,0.01,0.29,Matches,2022-2023
238,Pape Gueye,sn SEN,MF,Sevilla,23,1999,16,15,"1,171",13,1,3,4,1,0,0,6,3,1.3,1.3,1.2,2.4,9,59,27,0.08,0.23,0.31,0.08,0.31,0.1,0.09,0.18,0.1,0.18,Matches,2022-2023
239,Hugo Guillamón,es ESP,MF,Valencia,22,2000,25,19,"1,632",18.1,1,4,5,0,1,1,5,0,1.1,0.3,1.6,1.9,11,101,20,0.06,0.22,0.28,0,0.22,0.06,0.09,0.15,0.02,0.1,Matches,2022-2023
240,Gerard Gumbau,es ESP,MF,Elche,27,1994,35,31,"2,737",30.4,1,6,7,1,0,0,11,0,2.3,2.3,6.2,8.5,18,145,52,0.03,0.2,0.23,0.03,0.23,0.08,0.2,0.28,0.08,0.28,Matches,2022-2023
241,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,30,17,"1,421",15.8,6,1,7,6,0,0,2,0,6.1,6.1,1,7.1,15,37,93,0.38,0.06,0.44,0.38,0.44,0.39,0.06,0.45,0.39,0.45,Matches,2022-2023
242,Raúl Guti,es ESP,MF,Elche,25,1996,28,12,"1,117",12.4,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.7,4,32,17,0,0,0,0,0,0.13,0.01,0.14,0.13,0.14,Matches,2022-2023
243,Miguel Gutiérrez,es ESP,DF,Girona,21,2001,34,27,"2,390",26.6,2,3,5,2,0,0,6,0,0.8,0.8,3.3,4.1,81,125,148,0.08,0.11,0.19,0.08,0.19,0.03,0.12,0.15,0.03,0.15,Matches,2022-2023
244,Munir El Haddadi,ma MAR,"MF,FW",Getafe,26,1995,28,10,"1,150",12.8,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.9,20,30,84,0.23,0.08,0.31,0.23,0.31,0.21,0.09,0.3,0.21,0.3,Matches,2022-2023
245,Dennis Hadzikadunic,ba BIH,DF,Mallorca,24,1998,8,7,614,6.8,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,1,19,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,2022-2023
246,Haissem Hassan,fr FRA,"FW,MF",Villarreal,20,2002,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches,2022-2023
247,Eden Hazard,be BEL,FW,Real Madrid,31,1991,6,2,196,2.2,0,1,1,0,0,1,0,0,1,0.2,0.5,0.7,6,8,25,0,0.46,0.46,0,0.46,0.45,0.23,0.67,0.08,0.31,Matches,2022-2023
248,Luiz Henrique,br BRA,FW,Betis,21,2001,33,21,"1,807",20.1,1,3,4,1,0,0,6,0,2.9,2.9,2.9,5.8,61,26,137,0.05,0.15,0.2,0.05,0.2,0.15,0.14,0.29,0.15,0.29,Matches,2022-2023
249,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,26,24,"2,110",23.4,3,2,5,3,0,0,7,2,2.1,2.1,1.4,3.5,23,115,17,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15,Matches,2022-2023
250,Javi Hernández,es ESP,DF,Girona,24,1998,25,13,"1,116",12.4,1,2,3,1,0,0,3,0,1.3,1.3,0.9,2.2,41,78,25,0.08,0.16,0.24,0.08,0.24,0.1,0.07,0.18,0.1,0.18,Matches,2022-2023
251,Aridane Hernández,es ESP,DF,Osasuna,33,1989,23,20,"1,793",19.9,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,6,47,0,0,0.05,0.05,0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,2022-2023
252,Luis Hernández,es ESP,DF,Cádiz,33,1989,35,35,"3,149",35,0,0,0,0,0,0,8,1,0.3,0.3,0.9,1.2,10,95,8,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2022-2023
253,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,3,1,103,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,3,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,2022-2023
254,Jorge Herrando,es ESP,DF,Osasuna,21,2001,1,1,25,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
255,Ander Herrera,es ESP,MF,Athletic Club,32,1989,17,9,697,7.7,0,1,1,0,0,0,4,1,0.5,0.5,0.9,1.4,8,40,14,0,0.13,0.13,0,0.13,0.07,0.11,0.18,0.07,0.18,Matches,2022-2023
256,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17,17,"1,530",17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
257,Yangel Herrera,ve VEN,"MF,FW",Girona,24,1998,20,12,963,10.7,2,2,4,2,0,0,4,0,2.3,2.3,1,3.3,18,46,56,0.19,0.19,0.37,0.19,0.37,0.22,0.1,0.31,0.21,0.31,Matches,2022-2023
258,Omar El Hilali,ma MAR,"DF,MF",Espanyol,18,2003,5,1,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
259,Martin Hongla,cm CMR,"DF,MF",Valladolid,24,1998,16,15,"1,306",14.5,0,0,0,0,0,0,7,2,0,0,0.3,0.3,6,50,5,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2022-2023
260,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,25,12,"1,064",11.8,0,1,1,0,0,0,1,0,1.3,1.3,0.8,2,15,59,42,0,0.08,0.08,0,0.08,0.11,0.07,0.17,0.11,0.17,Matches,2022-2023
261,Iglesias,es ESP,"DF,MF",Getafe,24,1998,32,21,"2,146",23.8,1,0,1,1,0,0,7,0,0.9,0.9,1,1.9,39,50,100,0.04,0,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,Matches,2022-2023
262,Borja Iglesias,es ESP,FW,Betis,29,1993,35,29,"2,365",26.3,15,3,18,10,5,6,2,1,14.9,10.2,2.8,13,20,33,147,0.57,0.11,0.68,0.38,0.49,0.57,0.11,0.67,0.39,0.49,Matches,2022-2023
263,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,24,13,"1,076",12,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,10,48,24,0.08,0,0.08,0.08,0.08,0.07,0.03,0.1,0.07,0.1,Matches,2022-2023
264,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,2,2,152,1.7,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,3,11,0.59,0,0.59,0.59,0.59,0.12,0.06,0.18,0.12,0.18,Matches,2022-2023
265,Isco,es ESP,"MF,FW",Sevilla,30,1992,12,10,799,8.9,0,2,2,0,0,0,5,0,0.4,0.4,1.7,2.1,16,37,36,0,0.23,0.23,0,0.23,0.05,0.19,0.24,0.05,0.24,Matches,2022-2023
266,Diego Iturralde,es ESP,DF,Sevilla,19,2003,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
267,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,26,16,"1,598",17.8,12,4,16,12,0,0,6,1,7.8,7.8,3.1,11,49,40,117,0.68,0.23,0.9,0.68,0.9,0.44,0.18,0.62,0.44,0.62,Matches,2022-2023
268,Adnan Januzaj,be BEL,FW,Sevilla,27,1995,2,1,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
269,Luis Javier Suárez,co COL,FW,Almería,24,1997,21,18,"1,490",16.6,4,4,8,4,0,0,4,1,4.4,4.4,2.1,6.5,29,26,87,0.24,0.24,0.48,0.24,0.48,0.26,0.13,0.39,0.26,0.39,Matches,2022-2023
270,Joaquín,es ESP,"MF,FW",Betis,41,1981,22,2,496,5.5,0,2,2,0,0,0,2,0,0.7,0.7,1.8,2.5,23,26,37,0,0.36,0.36,0,0.36,0.13,0.33,0.46,0.13,0.46,Matches,2022-2023
271,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,33,29,"2,534",28.2,2,4,6,2,0,0,3,0,2.4,2.4,4.3,6.7,92,280,83,0.07,0.14,0.21,0.07,0.21,0.09,0.15,0.24,0.09,0.24,Matches,2022-2023
272,Joan Jordán,es ESP,MF,Sevilla,28,1994,23,19,"1,592",17.7,0,1,1,0,0,0,8,0,0.9,0.9,0.6,1.5,9,123,22,0,0.06,0.06,0,0.06,0.05,0.03,0.08,0.05,0.08,Matches,2022-2023
273,Josan,es ESP,"DF,MF",Elche,32,1989,26,9,"1,078",12,1,3,4,1,0,0,3,0,0.4,0.4,1.6,2,37,39,61,0.08,0.25,0.33,0.08,0.33,0.04,0.13,0.17,0.04,0.17,Matches,2022-2023
274,Willian José,br BRA,FW,Betis,30,1991,28,6,731,8.1,2,1,3,1,1,1,1,0,2.9,2.2,1.3,3.5,6,14,27,0.25,0.12,0.37,0.12,0.25,0.36,0.17,0.53,0.27,0.43,Matches,2022-2023
275,Joselu,es ESP,FW,Espanyol,32,1990,34,33,"2,990",33.2,16,2,18,11,5,5,2,0,14.5,10.5,2.4,13,23,66,147,0.48,0.06,0.54,0.33,0.39,0.44,0.07,0.51,0.32,0.39,Matches,2022-2023
276,Juanmi,es ESP,FW,Betis,29,1993,22,9,925,10.3,4,0,4,4,0,0,3,0,3.7,3.7,0.9,4.5,10,15,37,0.39,0,0.39,0.39,0.39,0.36,0.08,0.44,0.36,0.44,Matches,2022-2023
277,Juanpe,es ESP,DF,Girona,31,1991,19,17,"1,426",15.8,1,0,1,1,0,0,3,0,0.5,0.5,0.3,0.8,8,38,3,0.06,0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,Matches,2022-2023
278,Lago Junior,ci CIV,"FW,MF",Mallorca,31,1990,5,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2022-2023
279,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,33,32,"2,823",31.4,10,9,19,10,0,0,10,1,10.5,10.5,9.4,19.9,221,87,495,0.32,0.29,0.61,0.32,0.61,0.34,0.3,0.63,0.34,0.63,Matches,2022-2023
280,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
281,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,26,1996,15,5,542,6,1,0,1,1,0,0,1,0,1.6,1.6,0.6,2.2,14,4,29,0.17,0,0.17,0.17,0.17,0.26,0.1,0.37,0.26,0.37,Matches,2022-2023
282,Kaiky,br BRA,DF,Almería,18,2004,13,7,581,6.5,0,0,0,0,0,0,5,0,0.1,0.1,0,0.1,7,11,2,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2022-2023
283,Lee Kang-in,kr KOR,"MF,FW",Mallorca,21,2001,36,33,"2,823",31.4,6,6,12,6,0,0,10,0,5.4,5.4,5.4,10.8,107,96,139,0.19,0.19,0.38,0.19,0.38,0.17,0.17,0.34,0.17,0.34,Matches,2022-2023
284,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,6,0,93,1,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,2,4,2,0,0,0,0,0,0.27,0.3,0.57,0.27,0.57,Matches,2022-2023
285,Kenedy,br BRA,"FW,DF",Valladolid,26,1996,12,2,275,3.1,0,1,1,0,0,0,3,0,0.5,0.5,0.6,1.1,4,4,21,0,0.33,0.33,0,0.33,0.17,0.19,0.36,0.17,0.36,Matches,2022-2023
286,Franck Kessié,ci CIV,MF,Barcelona,25,1996,28,7,990,11,1,1,2,1,0,0,4,0,1.8,1.8,0.7,2.5,14,39,43,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23,Matches,2022-2023
287,Kiké,es ESP,FW,Osasuna,32,1989,35,7,"1,021",11.3,2,0,2,1,1,1,5,0,4.4,3.6,1.1,4.7,16,15,58,0.18,0,0.18,0.09,0.09,0.39,0.1,0.48,0.32,0.41,Matches,2022-2023
288,Justin Kluivert,nl NED,"FW,MF",Valencia,23,1999,26,15,"1,447",16.1,6,0,6,5,1,1,4,0,6.6,5.9,2.4,8.2,58,33,126,0.37,0,0.37,0.31,0.31,0.41,0.15,0.56,0.36,0.51,Matches,2022-2023
289,Koke,es ESP,MF,Atlético Madrid,30,1992,33,30,"2,545",28.3,0,3,3,0,0,0,4,0,0.7,0.7,1.7,2.4,15,175,37,0,0.11,0.11,0,0.11,0.03,0.06,0.09,0.03,0.09,Matches,2022-2023
290,Luca Koleosho,it ITA,"FW,DF",Espanyol,17,2004,4,0,59,0.7,1,0,1,1,0,0,0,0,0,0,0,0,4,1,15,1.53,0,1.53,1.53,1.53,0.05,0,0.05,0.05,0.05,Matches,2022-2023
291,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,20,10,"1,006",11.2,0,2,2,0,0,0,5,0,0.7,0.7,0.9,1.6,6,42,5,0,0.18,0.18,0,0.18,0.07,0.08,0.14,0.07,0.14,Matches,2022-2023
292,Jules Koundé,fr FRA,DF,Barcelona,23,1998,29,28,"2,426",27,1,3,4,1,0,0,2,0,1.1,1.1,2.8,3.9,58,185,61,0.04,0.11,0.15,0.04,0.15,0.04,0.1,0.15,0.04,0.15,Matches,2022-2023
293,Toni Kroos,de GER,MF,Real Madrid,32,1990,30,25,"2,155",23.9,2,4,6,2,0,0,2,1,1.4,1.4,4.4,5.9,51,319,38,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24,Matches,2022-2023
294,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,21,2001,35,29,"2,439",27.1,9,4,13,9,0,0,3,0,5.9,5.9,6,11.9,117,81,239,0.33,0.15,0.48,0.33,0.48,0.22,0.22,0.44,0.22,0.44,Matches,2022-2023
295,César de la Hoz,es ESP,MF,Almería,30,1992,25,18,"1,673",18.6,1,0,1,1,0,0,6,0,0.4,0.4,0.9,1.3,3,49,6,0.05,0,0.05,0.05,0.05,0.02,0.05,0.07,0.02,0.07,Matches,2022-2023
296,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,28,16,"1,481",16.5,0,2,2,0,0,0,6,0,1.1,1.1,1.3,2.4,55,62,73,0,0.12,0.12,0,0.12,0.06,0.08,0.15,0.06,0.15,Matches,2022-2023
297,Érik Lamela,ar ARG,"FW,MF",Sevilla,30,1992,32,20,"1,844",20.5,6,0,6,6,0,0,10,1,5.3,5.3,1.4,6.7,66,69,162,0.29,0,0.29,0.29,0.29,0.26,0.07,0.33,0.26,0.33,Matches,2022-2023
298,Cyle Larin,ca CAN,FW,Valladolid,27,1995,19,16,"1,469",16.3,8,3,11,6,2,2,4,0,7.5,5.9,2.6,8.5,25,17,72,0.49,0.18,0.67,0.37,0.55,0.46,0.16,0.62,0.36,0.52,Matches,2022-2023
299,Juanmi Latasa,es ESP,FW,Getafe,21,2001,18,2,448,5,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.7,0,19,33,0.2,0,0.2,0.2,0.2,0.22,0.12,0.34,0.22,0.34,Matches,2022-2023
300,Toni Lato,es ESP,"DF,MF",Valencia,24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.8,18,40,47,0.1,0,0.1,0.1,0.1,0.08,0.09,0.18,0.08,0.18,Matches,2022-2023
301,Lázaro,br BRA,"FW,MF",Almería,20,2002,19,7,716,8,6,0,6,6,0,0,1,0,4,4,0.8,4.8,23,26,59,0.75,0,0.75,0.75,0.75,0.5,0.1,0.6,0.5,0.6,Matches,2022-2023
302,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,33,31,"2,796",31.1,0,0,0,0,0,0,6,0,1,1,0.1,1,26,122,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2022-2023
303,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10,10,899,10,0,0,0,0,0,0,1,1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
304,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34,34,"3,060",34,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
305,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,31,31,"2,565",28.5,4,0,4,4,0,0,6,3,2.8,2.8,0.3,3.1,8,80,3,0.14,0,0.14,0.14,0.14,0.1,0.01,0.11,0.1,0.11,Matches,2022-2023
306,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,20,14,"1,321",14.7,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,42,64,59,0,0.07,0.07,0,0.07,0.02,0.05,0.06,0.02,0.06,Matches,2022-2023
307,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,27,17,"1,252",13.9,1,3,4,1,0,0,1,0,0.9,0.9,1.9,2.9,36,80,79,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21,Matches,2022-2023
308,Sergio León,es ESP,FW,Valladolid,33,1989,29,14,"1,334",14.8,6,1,7,5,1,2,0,1,3.9,2.3,1.2,3.5,21,22,75,0.4,0.07,0.47,0.34,0.4,0.26,0.08,0.34,0.16,0.23,Matches,2022-2023
309,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,34,33,"2,847",31.6,23,7,30,23,0,1,4,1,24.3,23.5,6.3,29.8,51,100,248,0.73,0.22,0.95,0.73,0.95,0.77,0.2,0.97,0.74,0.94,Matches,2022-2023
310,Samuel Lino,br BRA,"FW,MF",Valencia,22,1999,38,33,"2,887",32.1,6,1,7,6,0,0,4,0,7.8,7.7,2.1,9.8,144,93,260,0.19,0.03,0.22,0.19,0.22,0.24,0.07,0.31,0.24,0.31,Matches,2022-2023
311,Pol Lirola,es ESP,DF,Elche,24,1997,12,7,628,7,1,0,1,1,0,0,1,0,0.2,0.2,0.7,0.9,21,19,35,0.14,0,0.14,0.14,0.14,0.03,0.1,0.12,0.03,0.12,Matches,2022-2023
312,Javier Llabrés,es ESP,FW,Mallorca,19,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
313,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,27,1995,22,21,"1,703",18.9,1,2,3,1,0,0,5,0,2.1,2.1,3.6,5.7,64,88,139,0.05,0.11,0.16,0.05,0.16,0.11,0.19,0.3,0.11,0.3,Matches,2022-2023
314,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,26,1996,22,14,"1,126",12.5,2,3,5,2,0,0,3,0,2.4,2.4,3.3,5.6,35,97,70,0.16,0.24,0.4,0.16,0.4,0.19,0.26,0.45,0.19,0.45,Matches,2022-2023
315,David López,es ESP,DF,Girona,32,1989,20,19,"1,652",18.4,3,1,4,3,0,0,5,0,1.5,1.5,0.6,2.1,18,54,4,0.16,0.05,0.22,0.16,0.22,0.08,0.03,0.12,0.08,0.12,Matches,2022-2023
316,Diego López,es ESP,GK,Rayo Vallecano,40,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
317,Diego López,es ESP,"FW,MF",Valencia,20,2002,10,5,447,5,3,1,4,3,0,0,0,0,3.5,3.5,1.1,4.7,21,17,46,0.6,0.2,0.81,0.6,0.81,0.71,0.22,0.94,0.71,0.94,Matches,2022-2023
318,Unai López,es ESP,MF,Rayo Vallecano,26,1995,34,12,"1,254",13.9,1,2,3,1,0,0,2,0,1.3,1.3,1.4,2.7,17,98,43,0.07,0.14,0.22,0.07,0.22,0.09,0.1,0.19,0.09,0.19,Matches,2022-2023
319,Anthony Lozano,hn HON,FW,Cádiz,29,1993,28,14,"1,443",16,1,1,2,1,0,0,6,0,2.6,2.6,0.8,3.5,19,28,58,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22,Matches,2022-2023
320,Pol Lozano,es ESP,MF,Espanyol,22,1999,4,0,17,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
321,José Luis Gayà,es ESP,DF,Valencia,27,1995,31,31,"2,709",30.1,1,3,4,1,0,1,4,0,1.9,1.1,5.5,6.5,74,124,200,0.03,0.1,0.13,0.03,0.13,0.06,0.18,0.24,0.04,0.22,Matches,2022-2023
322,José Luis Morales,es ESP,"FW,MF",Villarreal,35,1987,29,11,"1,211",13.5,7,0,7,7,0,0,2,0,6.5,6.5,1.6,8.2,40,15,92,0.52,0,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61,Matches,2022-2023
323,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
324,Awer Mabil,au AUS,"MF,FW",Cádiz,26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,5,4,14,0,0,0,0,0,0.09,0.01,0.09,0.09,0.09,Matches,2022-2023
325,Darwin Machís,ve VEN,FW,Valladolid,29,1993,11,7,599,6.7,0,1,1,0,0,0,1,0,1.1,1.1,2.1,3.3,29,10,53,0,0.15,0.15,0,0.15,0.17,0.32,0.49,0.17,0.49,Matches,2022-2023
326,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,35,34,"2,975",33.1,2,4,6,2,0,0,6,1,1.8,1.8,3,4.8,67,61,134,0.06,0.12,0.18,0.06,0.18,0.05,0.09,0.14,0.05,0.14,Matches,2022-2023
327,Lisandro Magallán,ar ARG,DF,Elche,28,1993,14,11,902,10,0,0,0,0,0,0,0,1,0.6,0.6,0.1,0.7,2,16,0,0,0,0,0,0,0.06,0.01,0.07,0.06,0.07,Matches,2022-2023
328,Jon Magunazelaia,es ESP,"MF,FW",Real Sociedad,21,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,0,3,0,0,0,0,0,0.03,0.56,0.59,0.03,0.59,Matches,2022-2023
329,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,29,26,"2,053",22.8,0,0,0,0,0,0,3,0,1.8,1.8,0.6,2.3,13,42,29,0,0,0,0,0,0.08,0.03,0.1,0.08,0.1,Matches,2022-2023
330,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,26,26,"2,163",24,0,1,1,0,0,0,6,1,1.4,1.4,2.6,3.9,27,93,108,0,0.04,0.04,0,0.04,0.06,0.11,0.16,0.06,0.16,Matches,2022-2023
331,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,5,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,22,22,"1,857",20.6,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.9,28,70,41,0,0,0,0,0,0.02,0.03,0.04,0.02,0.04,Matches,2022-2023
334,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,21,16,"1,461",16.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,7,36,9,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2022-2023
335,Marcão,br BRA,DF,Sevilla,26,1996,5,4,375,4.2,0,0,0,0,0,0,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
336,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19,19,"1,710",19,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
337,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,37,32,"2,819",31.3,1,6,7,1,0,0,7,0,0.4,0.4,3.5,4,76,204,153,0.03,0.19,0.22,0.03,0.22,0.01,0.11,0.13,0.01,0.13,Matches,2022-2023
338,Alberto Marí,es ESP,"FW,MF",Valencia,21,2001,5,0,86,1,1,0,1,1,0,0,1,0,0.2,0.2,0,0.2,1,1,6,1.05,0,1.05,1.05,1.05,0.25,0,0.25,0.25,0.25,Matches,2022-2023
339,José Mari,es ESP,MF,Cádiz,34,1987,18,2,397,4.4,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,5,21,4,0,0,0,0,0,0.03,0.07,0.09,0.03,0.09,Matches,2022-2023
