Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
221,Vasilije Janjicic,ch SUI,MF,Hamburger SV,18,1998,7,3,320,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,20,3,0,0,0,0,0,0.02,0.04,0.05,0.02,0.05,Matches,2017-2018
222,Christoph Janker,de GER,"DF,MF",Augsburg,32,1985,5,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
223,Tony Jantschke,de GER,DF,Gladbach,27,1990,13,8,727,8.1,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,14,33,18,0,0.12,0.12,0,0.12,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
224,Rune Jarstein,no NOR,GK,Hertha BSC,32,1984,31,31,"2,790",31,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
225,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,19,1998,10,3,297,3.3,0,1,1,0,0,0,1,0,0.9,0.9,0.1,1,11,5,31,0,0.3,0.3,0,0.3,0.27,0.04,0.31,0.27,0.31,Matches,2017-2018
226,Tin Jedvaj,hr CRO,DF,Leverkusen,21,1995,10,6,599,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,12,40,8,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2017-2018
227,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,26,1990,12,2,276,3.1,1,0,1,1,0,0,0,0,1.5,1.5,1,2.4,5,13,24,0.33,0,0.33,0.33,0.33,0.47,0.32,0.79,0.47,0.79,Matches,2017-2018
228,Fabian Johnson,us USA,"MF,DF",Gladbach,29,1987,10,5,465,5.2,1,0,1,1,0,0,0,0,1,1,0.7,1.7,5,8,15,0.19,0,0.19,0.19,0.19,0.19,0.14,0.33,0.19,0.33,Matches,2017-2018
229,Miloš Jojić,rs SRB,MF,Köln,25,1992,25,17,"1,459",16.2,2,5,7,2,0,0,3,0,2.7,2.7,6.2,8.9,34,72,76,0.12,0.31,0.43,0.12,0.43,0.16,0.39,0.55,0.16,0.55,Matches,2017-2018
230,Jonathas,br BRA,FW,Hannover 96,28,1989,12,7,634,7,3,3,6,2,1,1,2,0,2.9,2.1,1.6,3.7,8,11,34,0.43,0.43,0.85,0.28,0.71,0.41,0.23,0.64,0.29,0.53,Matches,2017-2018
231,Nigel de Jong,nl NED,MF,Mainz 05,32,1984,11,10,737,8.2,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0,32,2,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,2017-2018
232,Luka Jović,rs SRB,FW,Eint Frankfurt,19,1997,22,9,936,10.4,8,1,9,8,0,0,2,0,8.1,8.1,1.3,9.4,8,13,71,0.77,0.1,0.87,0.77,0.87,0.78,0.12,0.9,0.78,0.9,Matches,2017-2018
233,Gideon Jung,de GER,"MF,DF",Hamburger SV,22,1994,30,29,"2,570",28.6,1,1,2,1,0,0,7,1,0.4,0.4,1.1,1.6,19,110,27,0.04,0.04,0.07,0.04,0.07,0.01,0.04,0.05,0.01,0.05,Matches,2017-2018
234,Sebastian Jung,de GER,DF,Wolfsburg,27,1990,2,1,78,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
235,Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,29,1987,24,17,"1,633",18.1,2,4,6,2,0,0,2,0,3.8,3.8,3.5,7.3,35,118,141,0.11,0.22,0.33,0.11,0.33,0.21,0.19,0.4,0.21,0.4,Matches,2017-2018
236,Gojko Kačar,rs SRB,DF,Augsburg,30,1987,6,3,228,2.5,1,0,1,1,0,0,1,0,0.3,0.3,0,0.3,2,1,2,0.39,0,0.39,0.39,0.39,0.13,0,0.13,0.13,0.13,Matches,2017-2018
237,Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,25,1992,28,24,"2,199",24.4,2,3,5,2,0,0,5,0,2.7,2.7,2.7,5.4,64,65,138,0.08,0.12,0.2,0.08,0.2,0.11,0.11,0.22,0.11,0.22,Matches,2017-2018
238,Shinji Kagawa,jp JPN,MF,Dortmund,28,1989,19,12,"1,166",13,5,2,7,5,0,0,0,0,4.5,4.5,2.9,7.4,33,109,68,0.39,0.15,0.54,0.39,0.54,0.34,0.22,0.57,0.34,0.57,Matches,2017-2018
239,Florian Kainz,at AUT,"MF,FW",Werder Bremen,24,1992,30,19,"1,712",19,3,3,6,3,0,0,5,0,3.1,3.1,3.5,6.6,65,114,137,0.16,0.16,0.32,0.16,0.32,0.16,0.19,0.35,0.16,0.35,Matches,2017-2018
240,Dominik Kaiser,de GER,"MF,FW",RB Leipzig,28,1988,10,3,277,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7,12,32,0,0,0,0,0,0.1,0.06,0.15,0.1,0.15,Matches,2017-2018
241,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,31,1985,31,27,"2,207",24.5,12,3,15,11,1,2,0,0,9.2,7.6,2.3,9.9,56,73,160,0.49,0.12,0.61,0.45,0.57,0.37,0.09,0.47,0.31,0.4,Matches,2017-2018
242,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,20,1996,3,2,144,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,3,7,0,0,0,0,0,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018
243,Marcin Kamiński,pl POL,DF,Stuttgart,25,1992,23,12,"1,138",12.6,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,20,53,10,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
244,Kevin Kampl,si SVN,MF,RB Leipzig,26,1990,26,22,"2,019",22.4,1,3,4,1,0,0,3,0,1.5,1.5,3.9,5.4,61,152,79,0.04,0.13,0.18,0.04,0.18,0.07,0.17,0.24,0.07,0.24,Matches,2017-2018
245,Kevin Kampl,si SVN,MF,Leverkusen,26,1990,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,2017-2018
246,Bartosz Kapustka,pl POL,"FW,MF",Freiburg,20,1996,7,3,235,2.6,1,0,1,1,0,0,0,0,0.2,0.2,0,0.2,6,3,19,0.38,0,0.38,0.38,0.38,0.06,0,0.06,0.06,0.06,Matches,2017-2018
247,Kenan Karaman,tr TUR,"MF,FW",Hannover 96,23,1994,22,8,855,9.5,1,0,1,1,0,0,2,0,1.9,1.9,0.6,2.6,20,31,50,0.11,0,0.11,0.11,0.11,0.2,0.07,0.27,0.2,0.27,Matches,2017-2018
248,Florian Kath,de GER,"FW,MF",Freiburg,22,1994,24,3,674,7.5,1,0,1,1,0,0,3,0,1.2,1.2,0.3,1.4,17,26,59,0.13,0,0.13,0.13,0.13,0.16,0.04,0.19,0.16,0.19,Matches,2017-2018
249,Ole Käuper,de GER,MF,Werder Bremen,20,1997,1,1,73,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
250,Thilo Kehrer,de GER,DF,Schalke 04,20,1996,28,27,"2,365",26.3,3,0,3,3,0,0,4,0,1.6,1.6,0.4,1.9,27,96,8,0.11,0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches,2017-2018
251,Naby Keïta,gn GUI,MF,RB Leipzig,22,1995,27,23,"1,962",21.8,6,5,11,6,0,0,8,2,3.7,3.7,4.2,8,103,148,74,0.28,0.23,0.5,0.28,0.5,0.17,0.2,0.37,0.17,0.37,Matches,2017-2018
252,Marc-Oliver Kempf,de GER,DF,Freiburg,22,1995,12,11,901,10,0,1,1,0,0,0,1,0,0.5,0.5,1,1.4,4,35,2,0,0.1,0.1,0,0.1,0.05,0.1,0.14,0.05,0.14,Matches,2017-2018
253,Ryan Kent,eng ENG,"FW,MF",Freiburg,20,1996,6,1,245,2.7,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,9,6,20,0,0,0,0,0,0.31,0.02,0.33,0.31,0.33,Matches,2017-2018
254,Rani Khedira,de GER,"MF,DF",Augsburg,23,1994,30,27,"2,275",25.3,1,1,2,1,0,0,8,0,1.4,1.4,0.8,2.2,12,84,32,0.04,0.04,0.08,0.04,0.08,0.05,0.03,0.09,0.05,0.09,Matches,2017-2018
255,Stefan Kießling,de GER,"DF,MF",Leverkusen,33,1984,8,0,82,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,14,0,0,0,0,0,0.21,0.19,0.4,0.21,0.4,Matches,2017-2018
256,Joshua Kimmich,de GER,DF,Bayern Munich,22,1995,29,26,"2,329",25.9,1,10,11,1,0,0,1,0,0.5,0.5,6.2,6.7,79,176,232,0.04,0.39,0.43,0.04,0.43,0.02,0.24,0.26,0.02,0.26,Matches,2017-2018
257,Felix Klaus,de GER,"MF,FW",Hannover 96,24,1992,28,25,"1,981",22,4,2,6,4,0,0,5,0,4.4,4.4,2.1,6.5,48,55,136,0.18,0.09,0.27,0.18,0.27,0.2,0.1,0.29,0.2,0.29,Matches,2017-2018
258,Tim Kleindienst,de GER,"FW,DF",Freiburg,21,1995,22,12,"1,138",12.6,2,3,5,2,0,0,2,0,4.4,4.4,2.3,6.6,24,31,84,0.16,0.24,0.4,0.16,0.4,0.34,0.18,0.53,0.34,0.53,Matches,2017-2018
259,Lukas Klostermann,de GER,DF,RB Leipzig,21,1996,26,25,"2,190",24.3,1,0,1,1,0,0,2,0,0.9,0.9,1.6,2.5,32,80,124,0.04,0,0.04,0.04,0.04,0.04,0.07,0.1,0.04,0.1,Matches,2017-2018
260,Lukas Klünter,de GER,"DF,FW",Köln,21,1996,19,14,"1,336",14.8,1,0,1,1,0,0,6,0,2.1,2.1,1.2,3.3,38,41,93,0.07,0,0.07,0.07,0.07,0.14,0.08,0.22,0.14,0.22,Matches,2017-2018
261,Robin Knoche,de GER,DF,Wolfsburg,25,1992,24,24,"2,102",23.4,1,2,3,1,0,0,2,0,0.9,0.9,0.4,1.3,17,91,7,0.04,0.09,0.13,0.04,0.13,0.04,0.02,0.05,0.04,0.05,Matches,2017-2018
262,Törles Knöll,de GER,"MF,FW",Hamburger SV,19,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
263,Robin Koch,de GER,"MF,DF",Freiburg,21,1996,26,21,"1,919",21.3,2,1,3,2,0,0,3,0,0.9,0.9,1,1.8,13,36,16,0.09,0.05,0.14,0.09,0.14,0.04,0.05,0.09,0.04,0.09,Matches,2017-2018
264,Kenan Kodro,ba BIH,"FW,DF",Mainz 05,23,1993,8,2,232,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,1,2,4,12,0,0,0,0,0,0.28,0.09,0.38,0.28,0.38,Matches,2017-2018
265,Dominik Kohr,de GER,MF,Leverkusen,23,1994,28,18,"1,664",18.5,1,1,2,1,0,0,9,1,3.9,3.9,1.3,5.2,31,116,52,0.05,0.05,0.11,0.05,0.11,0.21,0.07,0.28,0.21,0.28,Matches,2017-2018
266,Ibrahima Konaté,fr FRA,DF,RB Leipzig,18,1999,16,14,"1,228",13.6,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,7,51,3,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
267,Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,27,1989,27,18,"1,562",17.4,4,4,8,4,0,0,1,0,5.4,5.4,4.6,10.1,108,50,162,0.23,0.23,0.46,0.23,0.46,0.31,0.27,0.58,0.31,0.58,Matches,2017-2018
268,Julian Korb,de GER,"DF,MF",Hannover 96,25,1992,28,28,"2,336",26,1,1,2,1,0,0,8,0,1.2,1.2,1.6,2.8,28,119,98,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11,Matches,2017-2018
269,Filip Kostić,rs SRB,"FW,MF",Hamburger SV,24,1992,30,27,"2,438",27.1,5,1,6,5,0,2,2,0,8.2,6.7,3.2,9.8,90,59,196,0.18,0.04,0.22,0.18,0.22,0.31,0.12,0.43,0.25,0.37,Matches,2017-2018
270,Vincent Koziello,fr FRA,MF,Köln,21,1995,12,8,789,8.8,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,3,42,14,0.11,0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
271,Thomas Kraft,de GER,GK,Hertha BSC,29,1988,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
272,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,26,1991,34,22,"2,228",24.8,13,6,19,11,2,2,1,0,9.6,8.1,6,14,81,114,188,0.53,0.24,0.77,0.44,0.69,0.39,0.24,0.63,0.33,0.57,Matches,2017-2018
273,Christoph Kramer,de GER,MF,Gladbach,26,1991,27,26,"2,151",23.9,3,0,3,3,0,0,5,0,1.7,1.7,0.5,2.1,34,142,33,0.13,0,0.13,0.13,0.13,0.07,0.02,0.09,0.07,0.09,Matches,2017-2018
274,Max Kruse,de GER,FW,Werder Bremen,29,1988,29,28,"2,453",27.3,6,6,12,6,0,0,2,0,5.2,5.2,5.1,10.2,63,140,222,0.22,0.22,0.44,0.22,0.44,0.19,0.19,0.37,0.19,0.37,Matches,2017-2018
275,Lukas Kübler,de GER,"DF,MF",Freiburg,24,1992,15,13,"1,151",12.8,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,10,41,30,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
276,Filip Kusić,rs SRB,"DF,MF",Köln,21,1996,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
277,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,20,1997,22,14,"1,337",14.9,0,2,2,0,0,0,2,0,0.2,0.2,1.7,1.9,23,86,56,0,0.13,0.13,0,0.13,0.01,0.11,0.13,0.01,0.13,Matches,2017-2018
278,Sebastian Langkamp,de GER,DF,Hertha BSC,29,1988,12,11,955,10.6,0,0,0,0,0,0,2,0,0.3,0.3,0,0.4,1,41,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2017-2018
279,Sebastian Langkamp,de GER,DF,Werder Bremen,29,1988,9,5,411,4.6,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,0,17,1,0,0,0,0,0,0.16,0.02,0.17,0.16,0.17,Matches,2017-2018
280,Danny Latza,de GER,MF,Mainz 05,27,1989,29,27,"2,352",26.1,2,1,3,2,0,0,7,0,1.7,1.7,2.2,3.9,27,139,57,0.08,0.04,0.11,0.08,0.11,0.07,0.08,0.15,0.07,0.15,Matches,2017-2018
281,Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,21,1996,26,19,"1,864",20.7,2,5,7,2,0,0,4,0,2.2,2.2,3.9,6.1,33,59,136,0.1,0.24,0.34,0.1,0.34,0.11,0.19,0.3,0.11,0.3,Matches,2017-2018
282,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,26,1991,26,19,"1,853",20.6,5,1,6,5,0,0,3,0,2,2,1.6,3.5,44,77,173,0.24,0.05,0.29,0.24,0.29,0.1,0.08,0.17,0.1,0.17,Matches,2017-2018
283,Matthias Lehmann,de GER,MF,Köln,34,1983,20,17,"1,515",16.8,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,9,119,7,0,0,0,0,0,0.02,0,0.03,0.02,0.03,Matches,2017-2018
284,Bernd Leno,de GER,GK,Leverkusen,25,1992,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
285,Robert Lewandowski,pl POL,FW,Bayern Munich,28,1988,30,24,"2,172",24.1,29,2,31,23,6,7,1,0,27.9,22.4,2.4,24.8,44,71,220,1.2,0.08,1.28,0.95,1.04,1.16,0.1,1.26,0.93,1.03,Matches,2017-2018
286,Philipp Lienhart,at AUT,DF,Freiburg,21,1996,11,11,865,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,7,22,1,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,Matches,2017-2018
287,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,19,1997,11,7,574,6.4,5,3,8,5,0,0,1,0,3.1,3.1,2.5,5.6,29,23,42,0.78,0.47,1.25,0.78,1.25,0.49,0.39,0.88,0.49,0.88,Matches,2017-2018
288,Lars Lukas Mai,de GER,DF,Bayern Munich,17,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
289,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,29,1988,23,18,"1,583",17.6,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,0,59,3,0,0,0,0,0,0.01,0.04,0.04,0.01,0.04,Matches,2017-2018
290,Andreas Luthe,de GER,GK,Augsburg,30,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
291,Arne Maier,de GER,MF,Hertha BSC,18,1999,17,14,"1,223",13.6,0,1,1,0,0,0,1,0,1,1,1.2,2.2,21,81,24,0,0.07,0.07,0,0.07,0.07,0.09,0.16,0.07,0.16,Matches,2017-2018
292,Sebastian Maier,de GER,MF,Hannover 96,23,1993,10,2,265,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,9,14,7,0,0,0,0,0,0.04,0.09,0.13,0.04,0.13,Matches,2017-2018
293,Linton Maina,de GER,MF,Hannover 96,18,1999,1,0,5,0.1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,7,0,18,18,0,18,0,2.83,2.83,0,2.83,Matches,2017-2018
294,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,25,1992,31,24,"2,242",24.9,5,4,9,5,0,0,3,0,4.6,4.6,3.1,7.7,93,108,165,0.2,0.16,0.36,0.2,0.36,0.18,0.12,0.31,0.18,0.31,Matches,2017-2018
295,Orel Mangala,be BEL,MF,Stuttgart,19,1998,20,7,779,8.7,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,6,31,6,0,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches,2017-2018
296,Dominic Maroh,si SVN,DF,Köln,30,1987,11,10,914,10.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,1,16,0,0,0,0,0,0,0.02,0.02,0.03,0.02,0.03,Matches,2017-2018
297,Javi Martínez,es ESP,"MF,DF",Bayern Munich,28,1988,22,18,"1,609",17.9,1,2,3,1,0,0,1,0,1.7,1.7,2.2,3.8,6,112,27,0.06,0.11,0.17,0.06,0.17,0.09,0.12,0.21,0.09,0.21,Matches,2017-2018
298,Omar Mascarell,gq EQG,MF,Eint Frankfurt,24,1993,9,8,771,8.6,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,6,48,12,0.12,0,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09,Matches,2017-2018
299,Christian Mathenia,de GER,GK,Hamburger SV,25,1992,24,24,"2,160",24,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
300,Ville Matti Steinmann,de GER,MF,Hamburger SV,22,1995,8,8,595,6.6,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,9,31,3,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches,2017-2018
301,Mërgim Mavraj,al ALB,DF,Hamburger SV,31,1986,17,17,"1,445",16.1,0,0,0,0,0,0,3,1,0.4,0.4,0.2,0.6,4,49,0,0,0,0,0,0,0.03,0.01,0.03,0.03,0.03,Matches,2017-2018
302,Philipp Max,de GER,DF,Augsburg,23,1993,33,33,"2,959",32.9,2,12,14,2,0,0,5,0,0.8,0.8,9.3,10.2,66,102,136,0.06,0.36,0.43,0.06,0.43,0.03,0.28,0.31,0.03,0.31,Matches,2017-2018
303,Alexandru Maxim,ro ROU,MF,Mainz 05,27,1990,22,11,957,10.6,2,2,4,2,0,0,4,0,1.5,1.5,1.4,2.9,32,55,59,0.19,0.19,0.38,0.19,0.38,0.14,0.13,0.27,0.14,0.27,Matches,2017-2018
304,Florian Mayer,de GER,DF,Gladbach,19,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
305,Weston McKennie,us USA,MF,Schalke 04,18,1998,22,13,"1,263",14,0,0,0,0,0,0,3,0,0.7,0.7,0.9,1.5,10,55,29,0,0,0,0,0,0.05,0.06,0.12,0.05,0.12,Matches,2017-2018
306,Slobodan Medojević,rs SRB,MF,Eint Frankfurt,26,1990,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
307,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,26,1991,5,3,290,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.4,6,14,25,0.31,0,0.31,0.31,0.31,0.05,0.09,0.14,0.05,0.14,Matches,2017-2018
308,Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,26,1991,12,8,700,7.8,2,3,5,2,0,0,3,0,0.9,0.9,1.9,2.8,18,43,65,0.26,0.39,0.64,0.26,0.64,0.12,0.24,0.36,0.12,0.36,Matches,2017-2018
309,Alexander Meier,de GER,FW,Eint Frankfurt,34,1983,1,0,4,0,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,0,0,0,22.5,0,22.5,22.5,22.5,7.84,0,7.84,7.84,7.84,Matches,2017-2018
310,Jorge Meré,es ESP,DF,Köln,20,1997,22,21,"1,890",21,1,1,2,1,0,0,6,0,0.3,0.3,0.3,0.6,13,70,5,0.05,0.05,0.1,0.05,0.1,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
311,Max Meyer,de GER,MF,Schalke 04,21,1995,24,21,"1,727",19.2,0,0,0,0,0,0,6,0,0.2,0.2,0.4,0.6,21,89,12,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
312,Maximilian Mittelstädt,de GER,"MF,DF",Hertha BSC,20,1997,11,5,424,4.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,5,17,23,0,0,0,0,0,0.05,0.04,0.1,0.05,0.1,Matches,2017-2018
313,Niklas Moisander,fi FIN,DF,Werder Bremen,31,1985,25,25,"2,250",25,2,0,2,2,0,0,6,0,1.9,1.9,0.6,2.5,32,126,5,0.08,0,0.08,0.08,0.08,0.08,0.02,0.1,0.08,0.1,Matches,2017-2018
314,Jan Morávek,cz CZE,MF,Augsburg,27,1989,16,7,702,7.8,0,0,0,0,0,0,5,1,0.1,0.1,0.2,0.3,8,36,14,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches,2017-2018
315,Florian Müller,de GER,GK,Mainz 05,19,1997,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
316,Nicolai Müller,de GER,"DF,MF",Hamburger SV,29,1987,2,1,101,1.1,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,1,1,2,0.89,0,0.89,0.89,0.89,0.22,0.08,0.3,0.22,0.3,Matches,2017-2018
317,Thomas Müller,de GER,"MF,FW",Bayern Munich,27,1989,29,22,"2,005",22.3,8,14,22,8,0,0,4,0,6.1,6.1,10.3,16.4,35,87,301,0.36,0.63,0.99,0.36,0.99,0.28,0.47,0.75,0.28,0.75,Matches,2017-2018
318,Yoshinori Mutō,jp JPN,FW,Mainz 05,25,1992,27,20,"1,904",21.2,8,2,10,8,0,0,2,0,4.9,4.9,2.7,7.6,24,26,103,0.38,0.09,0.47,0.38,0.47,0.23,0.13,0.36,0.23,0.36,Matches,2017-2018
319,Yvon Mvogo,ch SUI,GK,RB Leipzig,23,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
320,Naldo,br BRA,DF,Schalke 04,34,1982,34,34,"3,060",34,7,2,9,7,0,0,5,0,3.9,3.9,2.5,6.4,9,73,6,0.21,0.06,0.26,0.21,0.26,0.11,0.07,0.19,0.11,0.19,Matches,2017-2018
321,Nikolas Nartey,dk DEN,MF,Köln,17,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
322,Matija Nastasić,rs SRB,DF,Schalke 04,24,1993,24,22,"1,989",22.1,0,0,0,0,0,0,6,1,0.9,0.9,0.2,1.1,9,62,0,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
323,Manuel Neuer,de GER,GK,Bayern Munich,31,1986,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
324,Florian Niederlechner,de GER,"FW,MF",Freiburg,26,1990,10,9,697,7.7,2,0,2,2,0,1,1,0,3.1,2.3,0.6,2.9,11,15,37,0.26,0,0.26,0.26,0.26,0.4,0.07,0.48,0.3,0.38,Matches,2017-2018
325,Håvard Nordtveit,no NOR,DF,Hoffenheim,27,1990,15,10,969,10.8,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,8,61,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,2017-2018
326,Paul-Georges Ntep,cm CMR,"FW,MF",Wolfsburg,25,1992,5,1,165,1.8,0,0,0,0,0,0,2,1,0.1,0.1,0.4,0.5,12,3,19,0,0,0,0,0,0.04,0.24,0.29,0.04,0.29,Matches,2017-2018
327,Alexander Nübel,de GER,GK,Schalke 04,20,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
328,Philipp Ochs,de GER,"FW,DF",Hoffenheim,20,1997,3,0,73,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0,0.4,0,1,7,0,0,0,0,0,0.4,0.06,0.46,0.4,0.46,Matches,2017-2018
329,Bastian Oczipka,de GER,"DF,MF",Schalke 04,28,1989,29,26,"2,320",25.8,0,2,2,0,0,0,2,0,1,1,4.5,5.4,87,135,120,0,0.08,0.08,0,0.08,0.04,0.17,0.21,0.04,0.21,Matches,2017-2018
330,Ebenezer Ofori,gh GHA,MF,Stuttgart,22,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
331,Kwasi Okyere Wriedt,gh GHA,MF,Bayern Munich,23,1994,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,3,0,0,0,0,0,0.55,0,0.55,0.55,0.55,Matches,2017-2018
332,Paweł Olkowski,pl POL,DF,Köln,27,1990,5,5,450,5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,10,8,14,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2017-2018
